player_ip,timestamp,yolo_obj,confidence,position_of_object
172.19.113.65,1742105840445,weapon,0.75694996,"[628, 248, 12, 33]"
172.19.113.65,1742105840469,enemy,0.62001234,"[230, 195, 126, 105]"
172.19.113.65,1742105840469,enemy,0.9103816,"[241, 189, 120, 112]"
172.19.113.65,1742105840469,enemy,0.80929387,"[210, 204, 17, 47]"
172.19.113.65,1742105840485,enemy,0.9521976,"[241, 177, 126, 130]"
172.19.113.65,1742105840485,enemy,0.9192581,"[206, 202, 18, 54]"
172.19.113.65,1742105840502,enemy,0.9521976,"[241, 177, 126, 130]"
172.19.113.65,1742105840502,enemy,0.9192581,"[206, 202, 18, 54]"
172.19.113.65,1742105840519,enemy,0.9509019,"[237, 178, 136, 133]"
172.19.113.65,1742105840519,enemy,0.92795205,"[202, 202, 19, 61]"
172.19.113.65,1742105840535,enemy,0.732316,"[268, 167, 103, 175]"
172.19.113.65,1742105840535,enemy,0.9215366,"[261, 178, 108, 171]"
172.19.113.65,1742105840535,enemy,0.8964241,"[202, 204, 19, 64]"
172.19.113.65,1742105840552,enemy,0.5658864,"[291, 166, 88, 171]"
172.19.113.65,1742105840552,enemy,0.5194157,"[279, 191, 100, 161]"
172.19.113.65,1742105840552,weapon,0.5286483,"[244, 78, 74, 51]"
172.19.113.65,1742105840552,enemy,0.55546963,"[202, 203, 20, 70]"
172.19.113.65,1742105840552,enemy,0.8563693,"[200, 203, 24, 68]"
172.19.113.65,1742105840570,weapon,0.50393236,"[233, 72, 81, 54]"
172.19.113.65,1742105840570,enemy,0.58227926,"[202, 202, 19, 69]"
172.19.113.65,1742105840570,enemy,0.8227524,"[199, 203, 25, 68]"
172.19.113.65,1742105840587,weapon,0.6891769,"[224, 79, 66, 49]"
172.19.113.65,1742105840587,enemy,0.81315064,"[201, 202, 24, 69]"
172.19.113.65,1742105840604,enemy,0.62621033,"[206, 202, 23, 70]"
172.19.113.65,1742105840621,enemy,0.7347281,"[197, 221, 146, 102]"
172.19.113.65,1742105840621,enemy,0.75486827,"[205, 206, 25, 56]"
172.19.113.65,1742105840621,enemy,0.51488066,"[201, 205, 31, 60]"
172.19.113.65,1742105840621,enemy,0.52169466,"[383, 252, 46, 66]"
172.19.113.65,1742105840637,enemy,0.58699906,"[208, 203, 22, 72]"
172.19.113.65,1742105840637,enemy,0.6927781,"[208, 207, 22, 67]"
172.19.113.65,1742105840637,enemy,0.5887341,"[251, 278, 20, 52]"
172.19.113.65,1742105840654,enemy,0.68187976,"[212, 201, 24, 76]"
172.19.113.65,1742105840654,enemy,0.8147492,"[211, 203, 23, 75]"
172.19.113.65,1742105840671,enemy,0.92518234,"[218, 205, 22, 71]"
172.19.113.65,1742105840688,enemy,0.96848655,"[225, 204, 27, 75]"
172.19.113.65,1742105840704,enemy,0.9665119,"[246, 204, 24, 76]"
172.19.113.65,1742105840720,enemy,0.9779532,"[246, 204, 27, 77]"
172.19.113.65,1742105840737,enemy,0.8789442,"[272, 199, 26, 79]"
172.19.113.65,1742105840737,enemy,0.9385524,"[271, 201, 25, 79]"
172.19.113.65,1742105840753,enemy,0.6364211,"[279, 199, 28, 78]"
172.19.113.65,1742105840753,enemy,0.62938184,"[284, 196, 23, 81]"
172.19.113.65,1742105840770,enemy,0.9461909,"[287, 198, 28, 78]"
172.19.113.65,1742105840770,enemy,0.6341557,"[286, 197, 28, 86]"
172.19.113.65,1742105840787,enemy,0.95628345,"[288, 198, 27, 79]"
172.19.113.65,1742105840787,enemy,0.82713455,"[287, 198, 26, 83]"
172.19.113.65,1742105840806,enemy,0.9108311,"[304, 198, 27, 78]"
172.19.113.65,1742105840806,enemy,0.74938667,"[309, 195, 22, 84]"
172.19.113.65,1742105840823,enemy,0.7872635,"[313, 194, 26, 90]"
172.19.113.65,1742105840823,enemy,0.949035,"[313, 196, 24, 90]"
172.19.113.65,1742105840839,enemy,0.97293717,"[321, 196, 24, 94]"
172.19.113.65,1742105840856,enemy,0.98472923,"[324, 195, 27, 98]"
172.19.113.65,1742105840873,enemy,0.70307946,"[326, 195, 33, 101]"
172.19.113.65,1742105840873,enemy,0.8956711,"[333, 193, 24, 103]"
172.19.113.65,1742105840889,enemy,0.976739,"[342, 192, 30, 107]"
172.19.113.65,1742105840905,enemy,0.97836524,"[348, 187, 32, 124]"
172.19.113.65,1742105840922,enemy,0.9561166,"[348, 184, 33, 131]"
172.19.113.65,1742105840939,enemy,0.9320863,"[349, 182, 34, 139]"
172.19.113.65,1742105840939,enemy,0.5304311,"[352, 186, 33, 133]"
172.19.113.65,1742105840957,enemy,0.9432862,"[343, 178, 38, 156]"
172.19.113.65,1742105840973,enemy,0.76968294,"[332, 182, 38, 154]"
172.19.113.65,1742105840989,enemy,0.6306376,"[319, 178, 44, 163]"
172.19.113.65,1742105841006,enemy,0.6203115,"[312, 177, 44, 157]"
172.19.113.65,1742105841006,enemy,0.81634736,"[308, 182, 48, 156]"
172.19.113.65,1742105841024,enemy,0.70662725,"[290, 185, 52, 156]"
172.19.113.65,1742105841040,enemy,0.6742994,"[278, 185, 51, 142]"
172.19.113.65,1742105841040,enemy,0.92090964,"[278, 193, 51, 138]"
172.19.113.65,1742105841057,enemy,0.6046714,"[257, 179, 50, 149]"
172.19.113.65,1742105841057,enemy,0.63505346,"[256, 194, 52, 135]"
172.19.113.65,1742105841073,enemy,0.70811063,"[219, 174, 79, 156]"
172.19.113.65,1742105841073,enemy,0.6354967,"[221, 188, 76, 146]"
172.19.113.65,1742105841089,enemy,0.86071074,"[199, 173, 83, 186]"
172.19.113.65,1742105841089,enemy,0.5893989,"[198, 165, 84, 196]"
172.19.113.65,1742105841105,enemy,0.8216487,"[186, 163, 71, 220]"
172.19.113.65,1742105841105,enemy,0.8754626,"[190, 172, 68, 194]"
172.19.113.65,1742105841122,enemy,0.64016557,"[164, 158, 75, 225]"
172.19.113.65,1742105841122,enemy,0.90687305,"[164, 156, 77, 226]"
172.19.113.65,1742105841141,enemy,0.96851254,"[140, 167, 82, 207]"
172.19.113.65,1742105841159,enemy,0.86604726,"[106, 156, 91, 250]"
172.19.113.65,1742105841175,enemy,0.83560663,"[75, 174, 95, 222]"
172.19.113.65,1742105841192,enemy,0.83560663,"[75, 174, 95, 222]"
172.19.113.65,1742105841209,enemy,0.83560663,"[75, 174, 95, 222]"
172.19.113.65,1742105841226,enemy,0.87906575,"[80, 180, 82, 212]"
172.19.113.65,1742105841243,enemy,0.84576565,"[83, 183, 79, 203]"
172.19.113.65,1742105841259,enemy,0.94645274,"[93, 177, 80, 204]"
172.19.113.65,1742105841276,enemy,0.70678085,"[135, 175, 91, 153]"
172.19.113.65,1742105841292,enemy,0.70678085,"[135, 175, 91, 153]"
172.19.113.65,1742105841310,enemy,0.70678085,"[135, 175, 91, 153]"
172.19.113.65,1742105841326,enemy,0.9576106,"[179, 163, 80, 174]"
172.19.113.65,1742105841342,enemy,0.96272445,"[201, 157, 74, 177]"
172.19.113.65,1742105841364,enemy,0.6466366,"[213, 155, 73, 170]"
172.19.113.65,1742105841382,enemy,0.56423044,"[255, 171, 72, 133]"
172.19.113.65,1742105841398,enemy,0.56423044,"[255, 171, 72, 133]"
172.19.113.65,1742105841415,enemy,0.6027658,"[283, 168, 66, 157]"
172.19.113.65,1742105841415,enemy,0.6190474,"[85, 283, 155, 88]"
172.19.113.65,1742105841415,enemy,0.8735666,"[286, 171, 56, 150]"
172.19.113.65,1742105841432,enemy,0.6027658,"[283, 168, 66, 157]"
172.19.113.65,1742105841432,enemy,0.6190474,"[85, 283, 155, 88]"
172.19.113.65,1742105841432,enemy,0.8735666,"[286, 171, 56, 150]"
172.19.113.65,1742105841449,enemy,0.67833775,"[147, 282, 121, 74]"
172.19.113.65,1742105841449,enemy,0.771281,"[300, 177, 50, 134]"
172.19.113.65,1742105841466,enemy,0.8801637,"[303, 180, 50, 128]"
172.19.113.65,1742105841466,enemy,0.62959033,"[194, 273, 73, 67]"
172.19.113.65,1742105841484,enemy,0.8991189,"[300, 182, 51, 127]"
172.19.113.65,1742105841484,enemy,0.9826571,"[204, 274, 61, 62]"
172.19.113.65,1742105841501,enemy,0.7323914,"[291, 164, 49, 163]"
172.19.113.65,1742105841501,enemy,0.64996547,"[293, 171, 60, 149]"
172.19.113.65,1742105841501,enemy,0.8157401,"[206, 274, 69, 64]"
172.19.113.65,1742105841518,enemy,0.8465725,"[289, 171, 44, 150]"
172.19.113.65,1742105841534,enemy,0.64638406,"[282, 178, 47, 127]"
172.19.113.65,1742105841552,enemy,0.6600288,"[287, 174, 41, 121]"
172.19.113.65,1742105841552,enemy,0.53639954,"[287, 178, 44, 127]"
172.19.113.65,1742105841552,enemy,0.94058424,"[220, 260, 72, 56]"
172.19.113.65,1742105841569,enemy,0.67080945,"[269, 168, 45, 118]"
172.19.113.65,1742105841569,enemy,0.56058246,"[278, 171, 40, 116]"
172.19.113.65,1742105841569,enemy,0.9406186,"[213, 254, 82, 58]"
172.19.113.65,1742105841585,enemy,0.53654087,"[266, 173, 46, 102]"
172.19.113.65,1742105841585,enemy,0.9338397,"[214, 252, 88, 54]"
172.19.113.65,1742105841602,enemy,0.9671093,"[262, 176, 40, 75]"
172.19.113.65,1742105841602,enemy,0.9203711,"[222, 249, 85, 51]"
172.19.113.65,1742105841602,enemy,0.9036551,"[217, 251, 91, 52]"
172.19.113.65,1742105841618,enemy,0.79661125,"[253, 173, 43, 83]"
172.19.113.65,1742105841618,enemy,0.8868284,"[224, 246, 83, 50]"
172.19.113.65,1742105841635,enemy,0.6930112,"[257, 169, 38, 93]"
172.19.113.65,1742105841652,enemy,0.53472364,"[241, 167, 43, 98]"
