raw_timestamp,map,game_round,event_type,event_details
1742105803.265001,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_combat', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 2, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 100, 'armor_picked': {'item_armor_combat': 2, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105803.265001: Item: 0 item_armor_combat'}"
1742105803.465257,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_lightning', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 2, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 100, 'armor_picked': {'item_armor_combat': 2, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105803.465257: Item: 0 weapon_lightning'}"
1742105804.815063,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_grenadelauncher', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 2, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 1}, 'weapon_num': 6, 'total_armor_picked': 100, 'armor_picked': {'item_armor_combat': 2, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105804.815063: Item: 0 weapon_grenadelauncher'}"
1742105807.736029,aggressor,4,item,"{'latency': 0, 'item_category': 'Ammo', 'item': 'ammo_rockets', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 2, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 1}, 'weapon_num': 6, 'total_armor_picked': 100, 'armor_picked': {'item_armor_combat': 2, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105807.736029: Item: 0 ammo_rockets'}"
1742105809.865176,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '4', 'weapon_id': '4', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Sarge', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_GRENADE', 'kills': 6, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 6}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105809.865176: Kill: 0 4 4: Player_172.19.113.65 killed Sarge by MOD_GRENADE'}"
1742105810.915256,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '6', 'log_line': '1742105810.915256: PlayerScore: 0 6: Player_172.19.113.65 now has 6 points'}"
1742105812.315132,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_grenadelauncher', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 2, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 2}, 'weapon_num': 6, 'total_armor_picked': 100, 'armor_picked': {'item_armor_combat': 2, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105812.315132: Item: 0 weapon_grenadelauncher'}"
1742105816.215132,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '3', 'weapon_id': '5', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Major', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_GRENADE_SPLASH', 'kills': 7, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 7}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105816.215132: Kill: 0 3 5: Player_172.19.113.65 killed Major by MOD_GRENADE_SPLASH'}"
1742105818.215143,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '7', 'log_line': '1742105818.215143: PlayerScore: 0 7: Player_172.19.113.65 now has 7 points'}"
1742105822.815148,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_combat', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 2, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 2}, 'weapon_num': 6, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105822.815148: Item: 0 item_armor_combat'}"
