timestamp,player_ammo,player_health,player_armor,game_round,map,player_sight_event,detected_entities,suicide_event,kill_event,score_event,killed_event,itemPicked_event,itemLost_event,newGameRound_event,player_inventory,log_line
2025-03-16 17:17:18,10,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:18.017000ms: enemy at (142.5, 281.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,"Player_172.19.113.65 killed enemy Sarge by MOD_ROCKET, player currently has 9 kills and 0 deaths",Player_172.19.113.65 score updated to 9,,Player_172.19.113.65 picked up Armor type: item_armor_shard,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105838.315128: PlayerScore: 0 9: Player_172.19.113.65 now has 9 points
2025-03-16 17:17:19,9,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:19.018000ms: enemy at (473.5, 227.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:20,8,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:20.005000ms: enemy at (299.0, 254.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:21,10,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:21.006000ms: enemy at (332.0, 260.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:22,0,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:22.001000ms: enemy at (471.5, 297.5), enemy at (370.0, 263.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:23,12,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:23.003000ms: enemy at (597.5, 309.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:24,11,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:24.025000ms: enemy at (427.0, 287.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,"Player_172.19.113.65 killed enemy Angelyss by MOD_RAILGUN, player currently has 11 kills and 0 deaths",Player_172.19.113.65 score updated to 10,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105844.952742: PlayerScore: 0 10: Player_172.19.113.65 now has 10 points
2025-03-16 17:17:25,10,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:25.012000ms: enemy at (261.5, 252.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 1, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:26,3,93,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:26.002000ms: enemy at (485.0, 227.0), enemy at (482.0, 22.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"")",,,Player_172.19.113.65 score updated to 11,,Player_172.19.113.65 picked up Weapon type: weapon_plasmagun,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105846.484717: PlayerScore: 0 11: Player_172.19.113.65 now has 11 points
2025-03-16 17:17:27,2,93,114,4.0,aggressor,"Player saw at 2025-03-16 17:17:27.010000ms: enemy at (56.5, 117.5), armour at (138.0, 289.5)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:28,0,92,112,4.0,aggressor,"Player saw at 2025-03-16 17:17:28.002000ms: enemy at (397.5, 174.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:29,0,92,110,4.0,aggressor,"Player saw at 2025-03-16 17:17:29.052000ms: enemy at (258.5, 192.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:30,9,92,109,4.0,aggressor,"Player saw at 2025-03-16 17:17:30.015000ms: enemy at (299.0, 211.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,"Player_172.19.113.65 killed enemy Major by MOD_SHOTGUN, player currently has 12 kills and 0 deaths",Player_172.19.113.65 score updated to 12,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105850.737859: PlayerScore: 0 12: Player_172.19.113.65 now has 12 points
2025-03-16 17:17:31,9,92,108,4.0,aggressor,"Player saw at 2025-03-16 17:17:31.791000ms: enemy at (396.5, 160.5); at 2025-03-16 17:17:31.975000ms: enemy at (365.0, 190.5), weapon at (307.0, 166.5), enemy at (272.5, 196.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 2}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:32,9,92,107,4.0,aggressor,"Player saw at 2025-03-16 17:17:32.026000ms: weapon at (265.0, 181.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 2, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 2, 'enemy': 1}"")",,"Player_172.19.113.65 killed enemy Arachna by MOD_SHOTGUN, player currently has 13 kills and 0 deaths",,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105852.815138: Kill: 0 2 1: Player_172.19.113.65 killed Arachna by MOD_SHOTGUN
2025-03-16 17:17:33,8,92,106,4.0,aggressor,"Player saw at 2025-03-16 17:17:33.024000ms: enemy at (300.5, 224.0), enemy at (571.5, 194.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"")",,,Player_172.19.113.65 score updated to 13,,Player_172.19.113.65 picked up Weapon type: weapon_shotgun,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105853.768057: PlayerScore: 0 13: Player_172.19.113.65 now has 13 points
2025-03-16 17:17:34,8,92,105,4.0,aggressor,"Player saw at 2025-03-16 17:17:34ms: enemy at (321.0, 250.0); at 2025-03-16 17:17:34.975000ms: weapon at (407.5, 247.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:35,0,92,104,4.0,aggressor,"Player saw at 2025-03-16 17:17:35.001000ms: weapon at (429.0, 248.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:36,8,92,103,4.0,aggressor,"Player saw at 2025-03-16 17:17:36.510000ms: enemy at (93.5, 282.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:37,8,92,102,4.0,aggressor,"Player saw at 2025-03-16 17:17:37.001000ms: enemy at (68.5, 57.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:38,7,92,101,4.0,aggressor,"Player saw at 2025-03-16 17:17:38.010000ms: enemy at (600.5, 251.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:39,6,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:39.003000ms: enemy at (245.5, 231.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,"Player_172.19.113.65 killed enemy Sarge by MOD_SHOTGUN, player currently has 14 kills and 0 deaths",,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105859.965165: Kill: 0 4 1: Player_172.19.113.65 killed Sarge by MOD_SHOTGUN
2025-03-16 17:17:40,5,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:40.013000ms: enemy at (267.5, 272.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:41,4,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:41.024000ms: enemy at (349.0, 237.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,Player_172.19.113.65 score updated to 14,,Player_172.19.113.65 picked up Weapon type: weapon_lightning,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",1742105861.185925: PlayerScore: 0 14: Player_172.19.113.65 now has 14 points
2025-03-16 17:17:42,3,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:42.090000ms: enemy at (323.0, 217.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 1}}",
2025-03-16 17:17:43,12,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:43.333000ms: enemy at (461.0, 311.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,Player_172.19.113.65 picked up Health type: item_health,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105863.265152: Item: 0 item_health
2025-03-16 17:17:44,11,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:44.003000ms: enemy at (423.0, 260.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",
2025-03-16 17:17:45,11,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:45.059000ms: enemy at (426.5, 300.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",
2025-03-16 17:17:46,11,92,100,4.0,aggressor,,(),,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",
2025-03-16 17:17:47,11,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:47.023000ms: armour at (285.5, 140.5)","(""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"", ""{'armour': 1, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 0}"")",,"Player_172.19.113.65 killed enemy Arachna by MOD_RAILGUN, player currently has 15 kills and 0 deaths",,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 3, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105867.364681: Kill: 0 2 10: Player_172.19.113.65 killed Arachna by MOD_RAILGUN
2025-03-16 17:17:48,10,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:48.003000ms: health at (258.5, 299.0), enemy at (507.0, 267.0)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 1}"")",,,Player_172.19.113.65 score updated to 15,,Player_172.19.113.65 picked up Weapon type: weapon_lightning,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105868.472869: PlayerScore: 0 15: Player_172.19.113.65 now has 15 points
2025-03-16 17:17:49,10,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:49.004000ms: enemy at (237.5, 218.5), enemy at (336.0, 268.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 2}"")",,"Player_172.19.113.65 killed enemy Major by MOD_LIGHTNING, player currently has 16 kills and 0 deaths",,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105869.386107: Kill: 0 3 11: Player_172.19.113.65 killed Major by MOD_LIGHTNING
2025-03-16 17:17:50,0,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:50.014000ms: enemy at (258.0, 264.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",
2025-03-16 17:17:51,7,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:51.008000ms: health at (291.0, 223.5); at 2025-03-16 17:17:51.973000ms: health at (327.5, 188.0)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"")",,,,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",
2025-03-16 17:17:52,7,92,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:52.074000ms: health at (321.5, 112.0)","(""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"", ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}"")",,"Player_172.19.113.65 killed enemy Angelyss by MOD_LIGHTNING, player currently has 17 kills and 0 deaths",Player_172.19.113.65 score updated to 16,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105872.741973: PlayerScore: 0 16: Player_172.19.113.65 now has 16 points
2025-03-16 17:17:53,7,100,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:53.462000ms: enemy at (435.5, 296.0); at 2025-03-16 17:17:53.996000ms: enemy at (346.5, 261.5)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,Player_172.19.113.65 score updated to 17,,[],,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105873.868996: PlayerScore: 0 17: Player_172.19.113.65 now has 17 points
2025-03-16 17:17:54,6,100,100,4.0,aggressor,"Player saw at 2025-03-16 17:17:54.045000ms: enemy at (338.0, 266.0)","(""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"", ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}"")",,,,,Player_172.19.113.65 picked up Weapon type: weapon_plasmagun,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 3, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'health': {'item_health': 2}}",1742105874.364610: Item: 0 weapon_plasmagun
2025-03-16 17:17:55,6,100,100,4.0,aggressor,,(),,,,,Player_172.19.113.65 picked up Armor type: item_armor_shard,,,"{'weapon': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 4, 'weapon_shotgun': 4, 'weapon_plasmagun': 3, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'armor': {'item_armor_combat': 3, 'item_armor_shard': 8}, 'health': {'item_health': 2}}",1742105875.422507: Item: 0 item_armor_shard
